book_id,user_id,rating
2085,9595,3
2085,10283,2
2085,10665,3
2085,11493,3
2085,11505,4
2085,11569,3
2085,11920,4
2085,12381,1
2085,13112,3
2085,13137,3
2085,13226,4
2085,13407,4
2085,13742,4
2085,14136,4
2085,14717,3
2085,15185,3
2085,15318,4
2085,15839,1
2085,15856,3
2085,16192,3
2085,16786,4
2085,17010,1
2085,18308,5
2085,18798,4
2085,19413,2
2085,20814,5
2085,21525,4
2085,22014,4
2085,23557,5
2085,25438,5
2085,27099,3
2085,27838,5
2085,28148,4
2085,30290,5
2085,30304,4
2085,30329,4
2085,33357,4
2085,33537,3
2085,34484,5
2085,34566,3
2085,35146,3
2085,35880,4
2085,37421,3
2085,38475,5
2085,38687,4
2085,38846,3
2085,39743,4
2085,39823,4
2085,40432,3
2085,41386,4
2085,41654,3
2085,43646,4
2085,45853,3
2085,47211,3
2085,47756,4
2085,48111,3
2085,49503,5
2085,50407,2
2085,50976,4
2085,52051,5
2085,53012,3
2085,53281,4
2086,575,4
2086,859,5
2086,1212,3
2086,1682,3
2086,2276,3
2086,3022,3
2086,3761,4
2086,4052,4
2086,4606,3
2086,5478,4
2086,5782,3
2086,6017,4
2086,6460,5
2086,6658,4
2086,7384,4
2086,8675,3
2086,9135,5
2086,9654,4
2086,9809,5
2086,10136,4
2086,10246,5
2086,10743,4
2086,11261,5
2086,11876,3
2086,12466,4
2086,13182,5
2086,13355,4
2086,13821,5
2086,14681,5
2086,15216,4
2086,15767,4
2086,15998,4
2086,16457,3
2086,16642,3
2086,17172,4
2086,17216,2
2086,17277,5
2086,17362,3
2086,17547,4
2086,17633,4
2086,17643,5
2086,18165,4
2086,18169,4
2086,19378,4
2086,19926,5
2086,20780,4
2086,21599,5
2086,21788,4
2086,22920,4
2086,23309,4
2086,24683,4
2086,26473,5
2086,26718,3
2086,26753,5
2086,27322,4
2086,27460,4
2086,27816,5
2086,28882,4
2086,29155,4
2086,29871,4
2086,30203,4
2086,30467,4
2086,30990,4
2086,31246,5
2086,32153,5
2086,33772,3
2086,34103,5
2086,34347,4
2086,35404,4
2086,35630,3
2086,35983,5
2086,36073,3
2086,36088,5
2086,37577,3
2086,38756,5
2086,39013,3
2086,40180,4
2086,40468,5
2086,40875,4
2086,41601,5
2086,43039,5
2086,44319,3
2086,45071,4
2086,45116,3
2086,45126,4
2086,46340,3
2086,46840,3
2086,47249,4
2086,49175,5
2086,49198,5
2086,49554,5
2086,49786,5
2086,50002,3
2086,50342,4
2086,50593,4
2086,50684,4
2086,51447,5
2086,51770,4
2086,52036,3
2086,52956,4
2087,1225,2
2087,1440,3
2087,2396,2
2087,2487,2
2087,2998,5
2087,3908,3
2087,4575,4
2087,4900,3
2087,5624,3
2087,6360,3
2087,6689,1
2087,7430,4
2087,8315,4
2087,8340,4
2087,9246,3
2087,9804,4
2087,10509,4
2087,10688,4
2087,10727,4
2087,11317,3
2087,11920,4
2087,13274,3
2087,13520,3
2087,13580,2
2087,14594,3
2087,15054,3
2087,15547,3
2087,15839,4
2087,16899,4
2087,16981,3
2087,17566,4
2087,18957,4
2087,19527,3
2087,19850,5
2087,20814,4
2087,21558,2
2087,21658,3
2087,22202,4
2087,22212,3
2087,22740,5
2087,23172,3
2087,23576,2
2087,23594,3
2087,23972,4
2087,25200,5
2087,25389,5
2087,25438,3
2087,25931,2
2087,26223,5
2087,26447,4
2087,26511,3
2087,26517,5
2087,26665,4
2087,26800,3
2087,27176,4
2087,27279,2
2087,30160,3
2087,30186,3
2087,30833,3
2087,32041,4
2087,32690,5
2087,32773,5
2087,33758,4
2087,33872,3
2087,33938,3
2087,34270,3
2087,34608,3
2087,35146,4
2087,35296,4
2087,35731,3
2087,36063,3
2087,36591,5
2087,36984,3
2087,38857,5
2087,40096,5
2087,40538,1
2087,40990,5
2087,41997,4
2087,42927,3
2087,42998,3
2087,43762,4
2087,45498,3
2087,46482,3
2087,46524,5
2087,47056,4
2087,47490,4
2087,47618,3
2087,47686,4
2087,47730,4
2087,47746,5
2087,48291,4
2087,48726,4
2087,49885,2
2087,49988,3
2087,50480,3
2087,51460,3
2087,52012,3
2087,52136,3
2087,52344,5
2087,52479,4
2088,1019,3
2088,1031,3
2088,1645,4
2088,1710,3
2088,2336,4
2088,2777,5
2088,3399,4
2088,4269,4
2088,5656,4
2088,6063,4
2088,6290,3
2088,6486,4
2088,6727,4
2088,6818,4
2088,6829,4
2088,6875,1
2088,6981,4
2088,7123,2
2088,7319,3
2088,7443,3
2088,7695,4
2088,7846,5
2088,8305,3
2088,8441,4
2088,9322,5
2088,10558,3
2088,10688,4
2088,11174,3
2088,12005,4
2088,12186,2
2088,12383,5
2088,12412,4
2088,13134,3
2088,13162,3
2088,13163,3
2088,13695,4
2088,13745,3
2088,14205,3
2088,14460,3
2088,15185,3
2088,15229,3
2088,16128,4
2088,16285,4
2088,16330,3
2088,16404,4
2088,17948,3
2088,17984,4
2088,18908,4
2088,20221,5
2088,20410,4
2088,20426,4
2088,21062,4
2088,21607,4
2088,22212,3
2088,22710,3
2088,23637,3
2088,23765,5
2088,25379,4
2088,25706,3
2088,26825,3
2088,27779,4
2088,27838,3
2088,28124,4
2088,29084,3
2088,32088,5
2088,32758,3
2088,33877,4
2088,34608,4
2088,34745,4
2088,35592,2
2088,35731,4
2088,35735,3
2088,36031,4
2088,36096,5
2088,36984,3
2088,37223,3
2088,37253,5
2088,38098,2
2088,38348,2
2088,38846,4
2088,39195,3
2088,40293,4
2088,41418,5
2088,43756,3
2088,44266,4
2088,44637,5
2088,46519,4
2088,47056,5
2088,47749,5
2088,48493,4
2088,48726,3
2088,49138,3
2088,49503,5
2088,50266,5
2088,50480,4
2088,50952,2
2088,51520,4
2088,51650,4
2088,52479,4
2088,53199,4
2089,725,4
2089,1296,4
2089,1449,4
2089,1518,4
2089,1762,2
2089,2544,4
2089,3641,5
2089,4212,5
2089,4233,3
2089,4536,3
2089,5152,2
2089,5580,2
2089,5645,4
2089,6342,4
2089,6617,1
2089,6867,3
2089,6895,5
2089,7001,5
2089,7165,3
2089,7994,3
2089,8096,5
2089,8167,4
2089,8526,3
2089,8669,4
2089,8912,4
2089,9125,1
2089,9165,3
2089,9526,3
2089,9731,3
2089,9806,5
2089,9830,2
2089,10111,5
2089,10228,4
2089,10402,4
2089,10561,5
2089,10885,3
2089,11421,4
2089,11569,4
2089,11692,3
2089,12156,4
2089,12982,3
2089,13100,3
2089,13776,4
2089,13794,3
2089,13826,2
2089,14285,1
2089,14372,3
2089,14575,5
2089,14603,3
2089,15501,4
2089,15791,5
2089,15889,4
2089,16129,5
2089,16377,5
2089,17216,5
2089,18361,4
2089,18493,4
2089,18670,4
2089,18968,3
2089,20949,5
2089,21237,3
2089,22154,3
2089,23603,3
2089,24499,2
2089,24582,5
2089,24990,3
2089,25278,5
2089,25616,4
2089,26145,3
2089,27740,4
2089,28158,3
2089,28179,3
2089,28541,4
2089,28616,3
2089,29819,3
2089,30561,3
2089,31198,4
2089,32033,5
2089,32745,5
2089,33065,4
2089,33555,4
2089,34882,3
2089,35024,3
2089,35146,3
2089,37690,4
2089,37746,3
2089,38080,4
2089,41747,4
2089,44397,4
2089,44470,4
2089,44907,3
2089,46447,4
2089,46482,4
2089,47476,3
2089,49988,4
2089,50999,2
2089,51553,4
2089,51776,4
2089,51936,4
2089,53281,5
2090,41,4
2090,1014,4
2090,1245,2
2090,1307,4
2090,2366,5
2090,3022,3
2090,3565,4
2090,3948,4
2090,4791,5
2090,5829,4
2090,6596,4
2090,6876,4
2090,7028,5
2090,7331,4
2090,7677,4
2090,7778,4
2090,7784,4
2090,7816,4
2090,7913,5
2090,8038,4
2090,8046,3
2090,8229,4
2090,8999,3
2090,9440,5
2090,10772,5
2090,10933,2
2090,11148,3
2090,11623,3
2090,11837,3
2090,12364,4
2090,12520,3
2090,12694,3
2090,12930,5
2090,13133,4
2090,13182,5
2090,13271,5
2090,13338,5
2090,13640,4
2090,13712,4
2090,13966,5
2090,14149,4
2090,14182,4
2090,14507,4
2090,14519,3
2090,14586,3
2090,15431,5
2090,15441,4
2090,15584,3
2090,16275,5
2090,17130,5
2090,17547,3
2090,18036,3
2090,18228,4
2090,18461,4
2090,19235,5
2090,20859,5
2090,21093,2
2090,21440,4
2090,22898,4
2090,23074,4
2090,23637,4
2090,23691,4
2090,23798,3
2090,23962,3
2090,26037,5
2090,26301,4
2090,26572,4
2090,27350,5
2090,27540,3
2090,27572,5
2090,28237,5
2090,29442,5
2090,30071,4
2090,30368,3
2090,30681,3
2090,31110,4
2090,31321,4
2090,31941,5
2090,32083,4
2090,32201,5
2090,33082,4
2090,34568,5
2090,37449,5
2090,37597,5
2090,38980,3
2090,39239,4
2090,39979,5
2090,41434,5
2090,42018,4
2090,42492,5
2090,42645,5
2090,43019,5
2090,46882,5
2090,48285,4
2090,50891,4
2090,51065,5
2090,51114,4
2090,51800,4
2090,52334,4
2090,53381,3
2091,5875,3
2091,6294,3
2091,6596,4
2091,7028,5
2091,7080,5
2091,7647,3
2091,7889,3
2091,8371,3
2091,8819,5
2091,8823,5
2091,9244,3
2091,10614,5
2091,11510,4
2091,12250,4
2091,12476,3
2091,12707,4
2091,13307,3
2091,13763,5
2091,13902,4
2091,14119,4
2091,15664,3
2091,15693,4
2091,15741,5
2091,15857,3
2091,16119,3
2091,16703,4
2091,17475,3
2091,18250,3
2091,18256,4
2091,18471,3
2091,18702,5
2091,18879,3
2091,19197,4
2091,19220,3
2091,19620,4
2091,19687,3
2091,19942,4
2091,19944,5
2091,20003,5
2091,20038,4
2091,20049,4
2091,20684,4
2091,21078,3
2091,21855,5
2091,22270,3
2091,22497,4
2091,24234,5
2091,25285,2
2091,25814,3
2091,25842,3
2091,26362,5
2091,27076,5
2091,27540,5
2091,27578,2
2091,27642,4
2091,28393,3
2091,28407,4
2091,28419,5
2091,28674,5
2091,29216,4
2091,29765,5
2091,29916,2
2091,30303,5
2091,30604,4
2091,31171,4
2091,31336,4
2091,31867,4
2091,32201,5
2091,32553,3
2091,32667,5
2091,33406,4
2091,33996,3
2091,34688,3
2091,35155,5
2091,35552,5
2091,35993,4
2091,37498,4
2091,37659,5
2091,37714,5
2091,37929,4
2091,38512,4
2091,38696,4
2091,38769,3
2091,39022,5
2091,40322,5
2091,41254,5
2091,41434,5
2091,42492,5
2091,42704,5
2091,42798,5
2091,43869,4
2091,44019,4
2091,45656,4
2091,46381,4
2091,46382,3
2091,46479,4
2091,49052,5
2091,51127,3
2091,51340,5
2091,53165,5
2092,958,4
2092,5097,5
2092,5285,4
2092,6843,4
2092,7136,4
2092,7290,5
2092,7340,3
2092,7538,5
2092,7926,2
2092,8354,5
2092,8484,5
2092,10998,4
2092,11476,4
2092,11836,4
2092,11962,5
2092,12173,3
2092,12394,4
2092,12706,4
2092,12769,4
2092,12858,5
2092,13013,4
2092,13024,4
2092,13277,4
2092,14687,5
2092,14759,4
2092,14830,3
2092,15766,4
2092,15984,4
2092,16009,4
2092,16303,4
2092,16564,4
2092,17506,5
2092,17568,3
2092,17751,3
2092,18986,5
2092,19306,5
2092,19595,5
2092,19788,4
2092,19815,4
2092,20702,5
2092,20876,5
2092,21011,5
2092,21787,3
2092,22301,4
2092,22812,5
2092,23074,4
2092,23494,4
2092,23582,5
2092,23779,5
2092,24027,2
2092,24926,5
2092,25042,5
2092,25204,5
2092,25229,3
2092,26100,4
2092,26401,5
2092,27340,4
2092,27715,5
2092,28617,5
2092,29043,4
2092,29468,5
2092,29661,5
2092,30586,4
2092,30707,4
2092,30836,5
2092,30948,3
2092,32042,4
2092,32856,4
2092,33505,2
2092,33559,4
2092,33948,3
2092,34826,4
2092,35032,5
2092,35081,4
2092,36166,5
2092,36317,5
2092,37035,4
2092,37203,5
2092,37639,4
2092,37893,4
2092,37958,4
2092,38362,3
2092,38691,3
2092,39097,5
2092,39776,3
2092,42129,3
2092,42316,5
2092,42653,3
2092,43506,4
2092,44615,4
2092,44816,5
2092,46031,3
2092,46823,5
2092,48123,5
2092,49302,5
2092,50414,4
2092,51046,4
2092,51771,5
2092,52254,4
2092,52562,4
2093,7438,5
2093,10086,5
2093,11428,5
2093,12186,4
2093,12930,5
2093,12977,5
2093,13170,5
2093,14546,5
2093,16123,5
2093,17969,5
2093,19155,4
2093,22204,5
2093,22287,5
2093,22525,5
2093,22843,5
2093,24848,5
2093,26386,5
2093,27997,4
2093,28301,5
2093,29000,5
2093,29995,5
2093,31474,5
2093,31887,5
2093,32773,5
2093,33547,4
2093,34193,4
2093,34315,5
2093,34736,5
2093,34927,3
2093,35161,4
2093,35404,5
2093,35409,5
2093,35439,5
2093,35508,4
2093,35620,4
2093,35955,5
2093,36240,5
2093,36415,5
2093,36664,5
2093,37127,4
2093,37726,3
2093,38082,5
2093,38392,5
2093,38571,4
2093,38629,5
2093,38696,3
2093,39158,4
2093,39266,5
2093,39423,3
2093,39994,4
2093,40201,4
2093,40815,5
2093,40878,5
2093,41037,4
2093,41131,5
2093,41145,5
2093,41234,5
2093,41354,5
2093,41407,5
2093,41733,5
2093,41834,5
2093,41948,5
2093,41958,5
2093,41963,5
2093,42574,4
2093,42613,5
2093,42645,3
2093,42899,3
2093,42908,5
2093,42927,5
2093,43152,5
2093,43416,5
2093,43557,5
2093,44010,5
2093,44243,3
2093,44393,5
2093,44637,5
2093,44937,1
2093,45127,5
2093,45575,3
2093,45604,5
2093,45812,5
2093,46123,5
2093,46689,5
2093,46823,3
2093,46964,5
2093,46984,5
2093,47519,5
2093,47528,5
2093,47719,5
2093,47876,5
2093,48153,1
2093,48665,5
2093,48703,5
2093,49052,5
2093,49578,5
2093,51195,5
2093,51360,5
2093,52007,5
2093,52220,5
2094,363,3
2094,1355,5
2094,1624,3
2094,1813,4
2094,2056,5
2094,3284,3
2094,4203,3
2094,4901,4
2094,5054,3
2094,5616,4
2094,5695,2
2094,6130,3
2094,6596,5
2094,6929,4
2094,6940,2
2094,7709,3
2094,7760,4
2094,8242,4
2094,9046,3
2094,9103,3
2094,9733,3
2094,10502,4
2094,10933,3
2094,11068,3
2094,11426,4
2094,12364,3
2094,12734,4
2094,12982,2
2094,13083,5
2094,13113,4
2094,13429,5
2094,13919,2
2094,14652,4
2094,14850,4
2094,15241,4
2094,15723,3
2094,16081,5
2094,17048,5
2094,17391,5
2094,17465,2
2094,18007,4
2094,19197,4
2094,19510,2
2094,19724,4
2094,19942,5
2094,19944,5
2094,20492,3
2094,21252,4
2094,21621,4
2094,21908,3
2094,22179,4
2094,22368,4
2094,22497,3
2094,22533,3
2094,23494,5
2094,23637,4
2094,23874,4
2094,23891,4
2094,24686,5
2094,24903,5
2094,25349,4
2094,26460,4
2094,26467,3
2094,26572,4
2094,26629,4
2094,26652,4
2094,28003,4
2094,30071,5
2094,30329,3
2094,31336,4
2094,31824,3
2094,32346,4
2094,33945,4
2094,34147,4
2094,35593,4
2094,36995,5
2094,37582,3
2094,40642,3
2094,40654,4
2094,41204,5
2094,41434,5
2094,41619,4
2094,41988,4
2094,43373,3
2094,45679,4
2094,46395,3
2094,46985,4
2094,47508,5
2094,48127,5
2094,48905,3
2094,48975,4
2094,49251,3
2094,49554,5
2094,49661,5
2094,50074,5
2094,50891,3
2094,50952,2
2094,51652,3
2094,52335,5
2094,52366,4
2095,736,5
2095,951,5
2095,1088,5
2095,2477,4
2095,2988,5
2095,3887,5
2095,4027,3
2095,4107,5
2095,4575,5
2095,4686,3
2095,4980,5
2095,5152,5
2095,5912,4
2095,6249,4
2095,7610,5
2095,8484,5
2095,9131,5
2095,9289,4
2095,10335,5
2095,10502,5
2095,10504,4
2095,10541,5
2095,11445,4
2095,11921,4
2095,12014,5
2095,12690,5
2095,12805,4
2095,12840,4
2095,13016,3
2095,13073,4
2095,13173,5
2095,13395,4
2095,13997,4
2095,14082,5
2095,14177,4
2095,16129,5
2095,16352,5
2095,16573,4
2095,17559,2
2095,17908,3
2095,18077,5
2095,20112,5
2095,20253,4
2095,20532,5
2095,20737,4
2095,21164,5
2095,22065,3
2095,22243,5
2095,22444,4
2095,22475,5
2095,22905,5
2095,23744,5
2095,24092,5
2095,24223,4
2095,25182,5
2095,25189,3
2095,25339,5
2095,26181,4
2095,26529,4
2095,26601,4
2095,26655,3
2095,26990,5
2095,27307,5
2095,27667,5
2095,27753,2
2095,27808,3
2095,27809,5
2095,28313,4
2095,28648,5
2095,29216,5
2095,29644,4
2095,30179,4
2095,30283,5
2095,31523,4
2095,32537,3
2095,32574,5
2095,32635,2
2095,32667,5
2095,33041,4
2095,33572,5
2095,33947,5
2095,35765,4
2095,35868,5
2095,36096,5
2095,37449,5
2095,37482,4
2095,40115,5
2095,40126,5
2095,41105,5
2095,41114,3
2095,41354,4
2095,42619,5
2095,43557,5
2095,44046,5
2095,44836,4
2095,45107,3
2095,46366,5
2095,47323,5
2095,50645,5
2095,51606,4
2096,3096,2
2096,5003,4
2096,5100,4
2096,5161,3
2096,7360,5
2096,8146,2
2096,9698,4
2096,12088,5
2096,13305,4
2096,14315,4
2096,15010,5
2096,15522,4
2096,15969,2
2096,16186,3
2096,16204,4
2096,16344,3
2096,16409,5
2096,16476,3
2096,16870,3
2096,17316,4
2096,17703,3
2096,17748,4
2096,17934,5
2096,17937,5
2096,18325,5
2096,18696,3
2096,19335,4
2096,20233,5
2096,20271,3
2096,20363,3
2096,20466,4
2096,20565,5
2096,20737,3
2096,20848,4
2096,21252,5
2096,21678,3
2096,21739,3
2096,22152,5
2096,23016,4
2096,23020,4
2096,23486,4
2096,23670,5
2096,25867,3
2096,26266,5
2096,26388,5
2096,26729,3
2096,27990,3
2096,28039,4
2096,28103,5
2096,28129,5
2096,28458,3
2096,28834,5
2096,29572,5
2096,30233,3
2096,30290,4
2096,30513,3
2096,30711,5
2096,31478,2
2096,31745,1
2096,31957,4
2096,32041,5
2096,32251,5
2096,32574,5
2096,32876,3
2096,33556,1
2096,33816,3
2096,34831,5
2096,35161,4
2096,35477,4
2096,35552,5
2096,35765,4
2096,36096,4
2096,36648,4
2096,37031,4
2096,37381,4
2096,37497,3
2096,37889,4
2096,39215,5
2096,39453,2
2096,40031,5
2096,42619,4
2096,42775,5
2096,43272,3
2096,43522,5
2096,43894,3
2096,44162,4
2096,44242,5
2096,45127,3
2096,45493,3
2096,45595,1
2096,45748,5
2096,46501,5
2096,46559,2
2096,46670,2
2096,46741,5
2096,47323,4
2096,47408,4
2096,47904,4
2096,51603,5
2096,53332,2
2097,274,5
2097,951,5
2097,996,3
2097,1609,2
2097,1624,3
2097,1831,3
2097,2055,4
2097,2254,4
2097,2498,4
2097,2588,3
2097,2769,4
2097,2874,4
2097,2928,5
2097,3087,5
2097,3262,4
2097,3582,4
2097,3684,3
2097,4795,3
2097,4885,3
2097,4891,3
2097,4920,2
2097,5036,3
2097,5078,3
2097,5804,4
2097,5935,3
2097,6579,5
2097,6658,3
2097,7120,5
2097,7150,4
2097,7798,4
2097,7801,3
2097,7842,3
2097,7994,3
2097,8201,3
2097,8278,4
2097,8325,5
2097,8340,4
2097,8483,5
2097,8551,2
2097,8639,3
2097,8647,3
2097,8789,5
2097,9731,4
2097,9797,3
2097,9806,3
2097,10591,3
2097,10610,3
2097,10672,5
2097,10751,5
2097,10953,3
2097,11208,3
2097,11837,2
2097,12207,4
2097,12341,4
2097,13215,4
2097,13991,4
2097,14372,4
2097,14603,4
2097,14627,2
2097,15008,5
2097,15229,4
2097,16082,5
2097,16309,5
2097,16595,4
2097,16780,3
2097,17243,4
2097,17746,4
2097,21166,5
2097,21203,4
2097,22164,3
2097,22239,3
2097,22625,3
2097,24143,3
2097,24815,4
2097,26030,5
2097,26785,3
2097,29394,4
2097,30612,5
2097,30809,5
2097,31041,5
2097,32397,2
2097,32745,4
2097,34302,4
2097,35630,4
2097,36230,5
2097,37082,4
2097,37420,4
2097,37542,1
2097,40675,5
2097,43065,3
2097,44360,4
2097,45176,5
2097,46096,5
2097,46106,5
2097,46472,1
2097,46935,4
2097,48213,4
2097,48372,5
2097,49787,3
2097,51379,5
2098,430,4
2098,925,4
2098,929,5
2098,961,3
2098,1107,4
2098,1296,4
2098,1448,4
2098,1657,5
2098,1799,5
2098,2112,3
2098,2306,5
2098,2687,4
2098,3960,3
2098,4885,4
2098,4941,4
2098,5078,3
2098,5435,5
2098,5782,3
2098,5799,3
2098,6064,3
2098,6167,4
2098,6328,3
2098,6342,3
2098,7574,4
2098,7584,4
2098,7801,3
2098,7905,3
2098,7994,4
2098,8209,3
2098,8436,4
2098,8639,4
2098,8647,4
2098,9672,4
2098,9981,5
2098,10106,5
2098,10241,3
2098,10333,4
2098,10591,5
2098,10672,5
2098,10751,5
2098,11274,5
2098,11446,3
2098,12221,4
2098,12397,3
2098,13013,4
2098,15037,3
2098,16226,2
2098,16354,4
2098,16541,4
2098,17243,4
2098,17555,5
2098,18621,4
2098,20404,3
2098,20740,3
2098,21140,4
2098,21152,4
2098,21166,5
2098,22154,3
2098,23265,3
2098,26526,5
2098,27351,5
2098,28211,4
2098,28481,5
2098,28664,5
2098,29418,4
2098,29819,2
2098,31198,5
2098,31536,5
2098,32314,4
2098,34014,5
2098,34464,4
2098,35393,3
2098,35669,4
2098,35728,5
2098,36570,3
2098,38730,3
2098,39305,4
2098,39818,3
2098,39925,3
2098,40700,4
2098,41114,4
2098,41354,5
2098,41601,5
2098,41834,4
2098,42322,4
2098,42481,3
2098,42498,4
2098,42899,4
2098,43831,5
2098,45468,4
2098,46366,5
2098,46472,4
2098,47029,4
2098,47094,4
2098,48809,4
2098,48811,3
2098,51778,5
2098,52905,4
2098,52913,4
2098,53012,4
2099,1370,3
2099,4418,4
2099,5613,3
2099,5785,3
2099,6050,3
2099,8098,5
2099,8609,5
2099,11864,5
2099,12335,5
2099,13571,4
2099,14953,5
2099,15135,3
2099,15790,3
2099,16196,5
2099,16239,4
2099,16388,5
2099,16629,3
2099,16868,3
2099,16907,5
2099,17013,4
2099,17363,4
2099,18373,4
2099,18844,5
2099,19058,5
2099,19087,2
2099,19491,5
2099,20684,5
2099,21221,4
2099,22166,4
2099,22168,4
2099,22355,3
2099,22614,4
2099,22904,3
2099,23394,5
2099,23756,5
2099,23879,4
2099,23943,2
2099,24211,5
2099,24226,5
2099,24240,4
2099,24313,5
2099,25977,4
2099,26106,3
2099,26730,5
2099,27728,5
2099,28121,3
2099,28378,3
2099,28900,3
2099,29479,5
2099,29596,5
2099,30401,5
2099,30733,3
2099,30778,5
2099,31040,5
2099,31245,5
2099,31311,5
2099,31970,5
2099,32124,5
2099,32308,3
2099,32452,3
2099,32517,5
2099,33094,5
2099,33201,4
2099,33203,3
2099,33432,4
2099,33985,5
2099,34031,5
2099,34159,4
2099,34312,5
2099,34437,5
2099,34614,5
2099,34729,2
2099,35519,5
2099,36342,5
2099,36580,4
2099,36607,3
2099,38349,4
2099,38402,5
2099,39144,2
2099,39436,5
2099,41267,5
2099,41677,5
2099,41939,5
2099,42086,5
2099,44025,4
2099,44031,4
2099,44290,5
2099,44532,4
2099,44575,4
2099,44607,3
2099,44728,3
2099,44890,4
2099,46012,5
2099,47102,5
2099,49982,5
2099,50422,1
2099,50638,5
2099,51781,5
2099,51922,5
2099,52667,5
2100,2733,5
2100,3111,5
2100,5439,5
2100,7055,5
2100,8747,3
2100,15946,4
2100,18698,4
2100,24037,5
2100,24193,5
2100,26720,3
2100,29937,4
2100,31418,4
2100,34612,5
2100,34900,4
2100,37177,5
2100,43127,5
2100,43285,4
2100,43996,5
2100,44307,4
2100,44387,4
2100,44413,3
2100,44519,4
2100,44567,4
2100,44677,5
2100,44868,5
2100,44869,5
2100,44980,3
2100,44999,3
2100,45046,5
2100,45095,3
2100,45097,3
2100,45257,5
2100,45298,3
2100,45391,5
2100,45458,4
2100,45504,5
2100,45697,4
2100,45773,5
2100,46252,5
2100,46304,5
2100,46516,5
2100,46635,5
2100,46689,5
2100,46701,4
2100,46742,5
2100,47193,5
2100,47511,5
2100,47637,3
2100,47668,5
2100,47904,5
2100,48004,5
2100,48038,5
2100,48692,5
2100,48733,5
2100,48787,5
2100,48973,5
2100,49012,4
2100,49159,5
2100,49288,5
2100,49289,5
2100,49295,5
2100,49297,5
2100,49358,4
2100,49525,5
2100,49568,5
2100,49573,5
2100,49646,5
2100,49861,5
2100,50019,5
2100,50096,5
2100,50101,5
2100,50102,5
2100,50104,5
2100,50133,5
2100,50362,4
2100,50428,5
2100,50563,5
2100,50684,5
2100,50796,4
2100,50852,5
2100,50896,5
2100,50902,5
2100,50927,4
2100,52645,5
2100,53070,4
2100,53071,4
2100,53072,4
2100,53073,4
2100,53074,4
2100,53075,4
2100,53076,4
2100,53077,4
2100,53078,4
2100,53079,4
2100,53080,4
2100,53081,4
2100,53083,4
2101,2588,3
2101,4641,5
2101,4951,5
2101,6895,5
2101,7123,5
2101,7523,5
2101,8348,4
2101,8909,5
2101,9046,5
2101,9969,5
2101,12088,3
2101,12779,5
2101,12827,5
2101,13265,5
2101,13355,3
2101,14016,5
2101,14586,5
2101,15037,5
2101,15157,4
2101,16587,3
2101,17096,5
2101,17310,5
2101,18145,5
2101,18237,4
2101,18748,5
2101,20949,5
2101,21359,4
2101,21713,5
2101,22942,5
2101,23225,5
2101,23752,5
2101,23784,4
2101,23936,4
2101,24389,4
2101,24583,3
2101,25102,5
2101,25678,4
2101,25729,5
2101,25791,5
2101,26511,5
2101,27181,5
2101,27376,5
2101,27619,5
2101,27956,5
2101,29072,5
2101,30109,4
2101,30283,5
2101,30444,5
2101,30761,4
2101,30846,5
2101,31159,5
2101,31839,5
2101,32058,5
2101,32332,5
2101,32606,4
2101,33041,4
2101,34158,4
2101,34688,5
2101,34859,4
2101,35439,5
2101,35515,5
2101,35578,4
2101,36535,4
2101,37086,5
2101,38067,5
2101,40683,5
2101,40773,5
2101,40828,5
2101,40840,3
2101,41036,3
2101,41131,5
2101,41205,5
2101,41318,4
2101,41354,5
2101,41495,5
2101,42018,5
2101,42423,5
2101,43039,3
2101,43237,4
2101,43417,5
2101,43743,5
2101,43949,5
2101,44304,5
2101,45107,4
2101,45575,5
2101,45656,5
2101,46102,4
2101,46141,5
2101,46196,5
2101,46330,5
2101,47095,5
2101,47303,5
2101,47458,5
2101,47662,5
2101,47692,5
2101,48007,4
2101,48406,5
2101,48482,4
2101,50635,5
2101,51620,2
2102,7,4
2102,858,3
2102,1502,5
2102,2552,4
2102,3721,4
2102,4133,4
2102,4440,4
2102,5529,4
2102,6016,3
2102,6042,5
2102,6285,3
2102,7673,4
2102,7812,4
2102,7953,3
2102,9809,4
2102,10239,4
2102,10954,2
2102,11169,4
2102,11223,3
2102,11562,4
2102,12012,4
2102,12417,5
2102,12989,3
2102,13878,2
2102,14009,3
2102,14586,3
2102,14929,4
2102,15231,3
2102,16086,3
2102,16569,4
2102,16575,3
2102,17172,3
2102,18217,3
2102,19612,4
2102,21162,3
2102,21405,3
2102,21842,2
2102,21851,3
2102,21986,3
2102,22302,4
2102,22898,5
2102,23768,3
2102,23839,4
2102,24980,3
2102,25405,4
2102,26298,5
2102,26606,4
2102,27045,4
2102,27448,5
2102,28375,3
2102,28459,4
2102,28564,5
2102,28794,4
2102,28882,4
2102,28973,4
2102,29000,3
2102,29329,3
2102,30259,4
2102,30738,4
2102,31257,4
2102,32058,5
2102,32710,4
2102,32748,4
2102,34464,4
2102,35111,4
2102,35899,5
2102,36349,4
2102,36725,3
2102,37047,4
2102,37309,5
2102,37460,5
2102,37617,4
2102,38564,5
2102,39075,3
2102,39884,4
2102,39925,2
2102,39979,5
2102,40607,5
2102,40841,5
2102,40974,4
2102,41003,3
2102,41601,4
2102,41958,4
2102,42672,4
2102,45588,4
2102,46366,4
2102,46384,5
2102,46527,3
2102,47027,5
2102,47032,3
2102,47181,4
